id,data_hora,status_turb,niv_mont_grade,niv_jus_grade,corr_fase_a,corr_fase_b,corr_fase_c,tens_fase_a,tens_fase_b,tens_fase_c,excit_tens,excit_corr,freq,pot_ativa,pot_reativa,pot_aparente,fp,distrib,rotor,vel,horimetro,acum_energia,uhlm_temp_oleo,uhrv_temp_oleo,uhrv_pres_oleo,enrol_fase_a,enrol_fase_b,enrol_fase_c,bucha_rad_01,bucha_rad_02,gaxet_01,gaxet_02,gaxet_03,manc_la_guia,manc_lna_guia,manc_lna_esc,fluxo_01,fluxo_02,fluxo_03,ret_oleo,fluxo_agua_eixo,vib_la_eixo_x,vib_la_eixo_y,vib_lna_eixo_x,vib_lna_eixo_y,vib_turb_manc_rad,vib_turb_manc_guia,niv_oleo_cuba,niv_agua_cuba
368942,2025-11-05 22:21:52,0,1097.09,1096.72,175.00,185.00,178.00,7041.10,7041.10,7093.00,60.79,8.56,60.05,2186.00,20.00,2186.00,1.00,74.65,50.83,398.58,3282.55,7810.74,51.38,40.75,132.19,76.70,74.60,75.00,68.20,64.80,39.60,37.30,37.90,65.10,82.00,91.10,14.53,4.34,35.59,1.54,0.78,0.00,0.00,0.55,0.33,0.31,0.39,36.00,3.50
368947,2025-11-05 22:24:16,0,1097.09,1096.72,175.00,184.00,177.00,7023.80,7023.80,7093.00,60.79,8.54,59.99,2189.00,17.00,2189.00,1.00,74.69,50.90,399.27,3282.55,7810.81,51.59,40.75,128.28,76.70,74.70,75.10,68.20,64.80,39.60,37.30,37.90,65.10,82.10,91.10,14.53,4.33,35.59,5.33,0.63,0.00,0.00,0.55,0.33,0.33,0.39,26.60,4.10
368952,2025-11-05 22:27:03,0,1097.09,1096.72,175.00,185.00,178.00,7006.50,7041.10,7075.70,60.45,8.26,60.05,2194.00,19.00,2194.00,1.00,74.61,50.61,398.58,3282.65,7810.89,51.59,40.75,145.00,76.70,74.70,75.10,68.30,64.90,39.60,37.30,37.90,65.20,82.10,91.10,14.53,4.33,35.59,12.96,0.75,0.00,0.00,0.55,0.34,0.31,0.39,28.80,2.10
368957,2025-11-05 22:29:28,0,1097.09,1096.72,176.00,185.00,178.00,7023.80,7023.80,7093.00,60.45,8.29,60.04,2191.00,17.00,2191.00,1.00,74.50,50.96,399.56,3282.65,7810.96,51.59,40.75,136.25,76.80,74.70,75.10,68.30,64.80,39.60,37.40,37.90,65.20,82.10,91.10,14.53,4.33,35.63,12.96,0.84,0.00,0.00,0.56,0.36,0.36,0.41,26.00,2.60
368962,2025-11-05 22:31:52,0,1097.09,1096.72,175.00,184.00,178.00,7023.80,7023.80,7093.00,62.46,8.29,60.06,2192.00,19.00,2192.00,1.00,74.80,50.77,400.73,3282.65,7811.03,51.59,40.81,130.94,76.80,74.70,75.10,68.30,64.90,39.60,37.40,37.90,65.20,82.10,91.10,14.53,4.33,35.63,9.84,0.78,0.00,0.00,0.55,0.38,0.33,0.41,32.80,2.70
368967,2025-11-05 22:34:16,0,1097.09,1096.72,175.00,184.00,177.00,7041.10,7041.10,7093.00,62.46,8.33,60.06,2192.00,21.00,2192.00,1.00,74.85,50.50,400.59,3282.75,7811.10,51.59,40.81,127.19,76.80,74.70,75.10,68.40,64.90,39.70,37.40,38.00,65.30,82.20,91.20,14.53,4.33,35.63,5.91,0.72,0.00,0.00,0.53,0.33,0.30,0.39,31.70,2.30
368972,2025-11-05 22:37:04,0,1097.09,1096.73,176.00,184.00,178.00,7041.10,7041.10,7093.00,60.79,8.31,60.01,2188.00,19.00,2188.00,1.00,75.00,50.35,401.03,3282.75,7811.18,51.59,40.81,140.47,76.80,74.70,75.10,68.40,64.90,39.70,37.40,38.00,65.30,82.20,91.20,14.53,4.33,35.59,12.11,0.78,0.00,0.00,0.55,0.36,0.36,0.42,27.70,3.80
368977,2025-11-05 22:39:28,0,1097.09,1096.73,175.00,185.00,178.00,7041.10,7041.10,7093.00,60.12,8.27,60.12,2189.00,21.00,2189.00,1.00,74.77,50.76,399.37,3282.85,7811.25,51.59,40.88,134.06,76.80,74.70,75.10,68.40,64.90,39.70,37.40,38.00,65.30,82.20,91.20,14.53,4.33,35.56,1.63,0.72,0.00,0.00,0.56,0.36,0.34,0.41,35.90,3.10
368982,2025-11-05 22:41:52,0,1097.09,1096.72,176.00,185.00,177.00,7023.80,7041.10,7093.00,60.45,8.28,60.09,2194.00,18.00,2194.00,1.00,74.73,50.88,399.37,3282.85,7811.32,51.80,40.88,129.69,76.80,74.70,75.10,68.40,65.00,39.70,37.40,38.00,65.40,82.30,91.20,14.53,4.33,35.56,1.37,0.94,0.00,0.00,0.55,0.36,0.34,0.41,25.50,3.10
368987,2025-11-05 22:44:16,0,1097.10,1096.73,175.00,184.00,177.00,7041.10,7023.80,7093.00,62.12,8.28,60.03,2193.00,18.00,2193.00,1.00,74.22,51.15,398.97,3282.85,7811.39,51.80,40.88,125.78,76.80,74.70,75.10,68.40,65.00,39.70,37.40,38.00,65.40,82.30,91.20,14.53,4.33,35.56,20.79,0.84,0.00,0.00,0.58,0.38,0.30,0.39,34.40,2.50
368992,2025-11-05 22:47:04,0,1097.09,1096.73,175.00,184.00,177.00,7041.10,7023.80,7110.30,61.79,8.28,60.02,2191.00,16.00,2191.00,1.00,74.49,51.00,401.61,3282.95,7811.48,51.80,40.88,138.75,76.80,74.70,75.10,68.50,65.00,39.70,37.40,38.00,65.40,82.30,91.20,14.53,4.33,35.63,18.86,0.81,0.00,0.00,0.56,0.38,0.30,0.39,27.50,2.90
368997,2025-11-05 22:49:28,0,1097.09,1096.72,175.00,185.00,178.00,7041.10,7041.10,7110.30,60.12,8.30,60.07,2189.00,17.00,2189.00,1.00,74.24,51.06,402.00,3282.95,7811.54,51.80,40.88,132.66,76.80,74.70,75.10,68.40,65.00,39.70,37.40,38.00,65.40,82.30,91.20,14.53,4.34,35.59,4.50,0.59,0.00,0.00,0.58,0.39,0.33,0.41,31.10,4.00
369002,2025-11-05 22:51:52,0,1097.09,1096.73,176.00,184.00,177.00,7058.40,7041.10,7093.00,60.12,8.31,60.02,2187.00,18.00,2187.00,1.00,74.66,50.83,400.78,3283.05,7811.62,51.59,40.88,128.44,76.80,74.70,75.10,68.50,65.00,39.70,37.50,38.10,65.40,82.30,91.20,14.53,4.33,35.59,8.53,0.78,0.00,0.00,0.55,0.33,0.31,0.39,31.60,3.60
369007,2025-11-05 22:54:16,0,1097.09,1096.73,175.00,184.00,177.00,7041.10,7041.10,7093.00,62.46,8.30,60.04,2191.00,18.00,2191.00,1.00,74.77,50.73,399.56,3283.05,7811.69,51.80,40.88,147.66,76.70,74.70,75.10,68.50,65.00,39.70,37.50,38.10,65.40,82.30,91.20,14.53,4.33,35.59,19.56,0.81,0.00,0.00,0.56,0.38,0.34,0.42,23.10,2.00
369012,2025-11-05 22:57:04,0,1097.09,1096.72,176.00,185.00,178.00,7041.10,7023.80,7093.00,60.45,8.28,59.98,2190.00,17.00,2190.00,1.00,74.60,50.96,398.78,3283.15,7811.77,51.80,40.81,136.09,76.70,74.70,75.10,68.50,65.10,39.80,37.50,38.10,65.40,82.30,91.30,14.53,4.30,35.63,4.58,0.88,0.00,0.00,0.56,0.36,0.31,0.39,35.90,3.70
369017,2025-11-05 22:59:28,0,1097.10,1096.73,176.00,185.00,179.00,7006.50,7023.80,7075.70,60.12,8.24,60.05,2190.00,13.00,2190.00,1.00,74.52,51.11,401.42,3283.15,7811.84,51.80,40.81,131.56,76.70,74.70,75.00,68.50,65.10,39.80,37.50,38.10,65.50,82.30,91.30,14.53,4.30,35.59,15.13,0.81,0.00,0.00,0.56,0.36,0.30,0.41,33.80,3.00
369022,2025-11-05 23:01:52,0,1097.10,1096.73,176.00,185.00,179.00,7006.50,7006.50,7075.70,60.12,8.25,60.00,2191.00,16.00,2191.00,1.00,74.49,50.94,400.93,3283.15,7811.91,51.80,40.88,127.19,76.70,74.70,75.10,68.50,65.10,39.80,37.50,38.10,65.50,82.30,91.30,14.53,4.31,35.59,11.94,0.75,0.00,0.00,0.53,0.34,0.33,0.41,39.30,3.30
369027,2025-11-05 23:04:17,0,1097.09,1096.73,176.00,185.00,178.00,7023.80,7023.80,7075.70,61.79,8.50,59.99,2189.00,16.00,2189.00,1.00,74.54,51.06,401.81,3283.25,7811.98,51.80,40.88,143.75,76.70,74.60,75.00,68.60,65.10,39.80,37.50,38.10,65.50,82.30,91.30,14.53,4.30,35.59,11.04,0.84,0.00,0.00,0.55,0.34,0.30,0.41,26.40,2.80
369032,2025-11-05 23:07:04,0,1097.10,1096.73,176.00,185.00,178.00,7023.80,7023.80,7093.00,60.45,8.29,60.07,2188.00,20.00,2188.00,1.00,74.45,51.04,401.22,3283.25,7812.06,51.80,40.88,135.00,76.70,74.60,75.00,68.60,65.10,39.80,37.50,38.10,65.50,82.30,91.30,14.53,4.31,35.63,13.52,0.75,0.00,0.00,0.55,0.36,0.33,0.41,36.40,2.40
369037,2025-11-05 23:09:28,0,1097.09,1096.72,176.00,185.00,178.00,7023.80,7023.80,7075.70,60.12,8.51,60.03,2189.00,21.00,2189.00,1.00,74.85,50.61,398.54,3283.35,7812.13,51.80,40.88,130.00,76.70,74.60,75.00,68.60,65.20,39.80,37.50,38.10,65.60,82.30,91.40,14.53,4.31,35.59,8.91,0.81,0.00,0.00,0.55,0.36,0.34,0.41,29.80,3.40
369042,2025-11-05 23:11:52,0,1097.09,1096.73,175.00,184.00,178.00,7023.80,7023.80,7075.70,62.12,8.24,60.07,2197.00,17.00,2197.00,1.00,74.93,50.59,401.81,3283.35,7812.20,51.80,40.88,126.25,76.70,74.60,75.00,68.60,65.20,39.80,37.50,38.10,65.60,82.30,91.40,14.53,4.31,35.63,5.76,0.72,0.00,0.00,0.53,0.34,0.33,0.41,32.60,4.10
369047,2025-11-05 23:14:17,0,1097.10,1096.74,175.00,184.00,177.00,7041.10,7041.10,7093.00,62.12,8.29,60.05,2188.00,18.00,2188.00,1.00,74.40,50.90,401.12,3283.35,7812.27,51.80,40.88,140.63,76.70,74.60,75.00,68.70,65.20,39.80,37.50,38.10,65.60,82.40,91.40,14.53,4.31,35.59,11.79,0.66,0.00,0.00,0.55,0.33,0.31,0.39,29.40,3.40
369052,2025-11-05 23:17:04,0,1097.10,1096.72,175.00,184.00,177.00,7058.40,7058.40,7110.30,62.46,8.42,60.07,2190.00,21.00,2190.00,1.00,74.68,50.94,401.81,3283.45,7812.35,51.80,40.94,133.44,76.60,74.50,75.00,68.70,65.30,39.80,37.60,38.20,65.60,82.40,91.40,14.53,4.30,35.53,6.90,0.81,0.00,0.00,0.53,0.36,0.33,0.39,27.70,3.00
369057,2025-11-05 23:19:28,0,1097.10,1096.72,175.00,184.00,177.00,7058.40,7058.40,7110.30,62.12,8.57,60.03,2185.00,21.00,2185.00,1.00,74.88,50.70,398.97,3283.45,7812.42,51.80,40.94,128.75,76.60,74.50,74.90,68.70,65.30,39.80,37.60,38.20,65.60,82.40,91.40,14.53,4.31,35.63,5.64,0.78,0.00,0.00,0.55,0.33,0.33,0.39,24.90,3.30
369062,2025-11-05 23:21:52,0,1097.09,1096.72,175.00,183.00,177.00,7058.40,7058.40,7110.30,60.79,8.57,60.05,2185.00,21.00,2185.00,1.00,74.61,50.96,398.97,3283.55,7812.49,52.01,40.88,125.31,76.60,74.50,74.90,68.70,65.20,39.90,37.60,38.20,65.60,82.40,91.40,14.53,4.30,35.59,4.54,0.63,0.00,0.00,0.55,0.33,0.31,0.39,30.30,3.60
369067,2025-11-05 23:24:16,0,1097.10,1096.72,176.00,184.00,178.00,7058.40,7041.10,7110.30,60.79,8.60,60.01,2190.00,25.00,2190.00,1.00,74.48,50.84,401.22,3283.55,7812.56,52.01,40.88,138.91,76.60,74.50,74.90,68.70,65.20,39.90,37.60,38.20,65.70,82.40,91.40,14.53,4.30,35.56,17.53,0.69,0.00,0.00,0.55,0.34,0.34,0.41,37.60,1.80
369072,2025-11-05 23:27:04,0,1097.10,1096.72,175.00,183.00,177.00,7058.40,7041.10,7110.30,62.46,8.33,60.05,2186.00,19.00,2186.00,1.00,74.44,51.18,399.66,3283.65,7812.65,52.01,40.88,132.03,76.50,74.40,74.90,68.70,65.20,39.90,37.60,38.20,65.70,82.40,91.40,14.53,4.31,35.59,9.73,0.72,0.00,0.00,0.55,0.33,0.31,0.41,25.50,3.80
369077,2025-11-05 23:29:28,0,1097.10,1096.72,175.00,184.00,178.00,7041.10,7041.10,7110.30,60.45,8.29,60.06,2186.00,21.00,2186.00,1.00,74.45,50.96,401.22,3283.65,7812.71,52.01,40.88,127.97,76.50,74.40,74.80,68.70,65.30,39.90,37.60,38.20,65.70,82.40,91.40,14.53,4.30,35.59,0.71,0.75,0.00,0.00,0.55,0.34,0.31,0.41,30.00,4.00
369082,2025-11-05 23:31:52,0,1097.10,1096.72,175.00,184.00,178.00,7041.10,7041.10,7110.30,60.12,8.29,60.03,2191.00,17.00,2191.00,1.00,74.60,50.76,399.17,3283.65,7812.79,52.01,40.88,145.94,76.50,74.40,74.80,68.70,65.30,39.90,37.60,38.20,65.70,82.40,91.40,14.53,4.31,35.56,4.74,0.75,0.00,0.00,0.55,0.33,0.31,0.39,32.30,2.70
369087,2025-11-05 23:34:17,0,1097.10,1096.72,175.00,184.00,178.00,7023.80,7041.10,7093.00,59.79,8.29,60.02,2194.00,17.00,2194.00,1.00,74.72,50.81,398.88,3283.75,7812.85,52.01,40.88,136.72,76.50,74.40,74.80,68.70,65.30,39.90,37.60,38.20,65.80,82.40,91.40,14.53,4.30,35.59,1.67,0.88,0.00,0.00,0.53,0.34,0.33,0.41,31.20,3.70
369092,2025-11-05 23:37:04,0,1097.10,1096.73,175.00,184.00,178.00,7041.10,7023.80,7093.00,60.45,8.27,60.01,2190.00,10.00,2190.00,1.00,74.61,50.87,400.39,3283.75,7812.94,52.01,40.88,130.78,76.50,74.40,74.80,68.70,65.30,39.90,37.60,38.20,65.80,82.40,91.40,14.53,4.30,35.56,1.12,0.91,0.00,0.00,0.55,0.34,0.31,0.39,27.00,3.40
369097,2025-11-05 23:39:28,0,1097.09,1096.72,176.00,184.00,178.00,7023.80,7041.10,7093.00,60.12,8.49,60.01,2190.00,16.00,2190.00,1.00,74.69,50.65,400.83,3283.85,7813.01,52.01,40.88,126.88,76.40,74.30,74.70,68.70,65.30,39.90,37.60,38.20,65.80,82.50,91.40,14.53,4.31,35.53,8.02,0.69,0.00,0.00,0.55,0.34,0.31,0.41,30.00,3.30
369102,2025-11-05 23:41:53,0,1097.10,1096.72,176.00,185.00,178.00,7023.80,7023.80,7093.00,60.12,8.27,60.03,2192.00,13.00,2192.00,1.00,74.68,50.83,399.17,3283.85,7813.08,52.01,40.88,142.19,76.40,74.30,74.70,68.70,65.30,39.90,37.70,38.20,65.80,82.40,91.40,14.53,4.30,35.56,17.59,0.75,0.00,0.00,0.56,0.33,0.30,0.41,26.10,3.50
369107,2025-11-05 23:44:17,0,1097.10,1096.72,175.00,184.00,178.00,7041.10,7023.80,7093.00,60.12,8.52,60.02,2192.00,12.00,2192.00,1.00,74.73,50.90,400.83,3283.85,7813.15,52.01,40.94,135.00,76.40,74.30,74.70,68.70,65.30,39.90,37.70,38.20,65.80,82.50,91.50,14.53,4.31,35.59,10.39,0.88,0.00,0.00,0.55,0.34,0.33,0.42,31.80,3.40
369112,2025-11-05 23:47:04,0,1097.10,1096.72,175.00,184.00,178.00,7041.10,7041.10,7110.30,62.46,8.29,60.03,2188.00,16.00,2188.00,1.00,74.73,50.66,400.98,3283.95,7813.23,52.01,40.94,129.38,76.30,74.30,74.70,68.80,65.30,40.00,37.70,38.30,65.80,82.50,91.50,14.53,4.31,35.53,17.08,0.69,0.00,0.00,0.53,0.34,0.33,0.41,23.10,2.50
369117,2025-11-05 23:49:29,0,1097.10,1096.72,175.00,184.00,178.00,7041.10,7041.10,7110.30,60.45,8.55,60.07,2189.00,18.00,2189.00,1.00,74.93,50.42,402.49,3283.95,7813.30,52.01,41.00,125.94,76.30,74.20,74.60,68.80,65.30,40.00,37.70,38.30,65.80,82.50,91.50,14.53,4.30,35.56,9.77,0.84,0.00,0.00,0.53,0.34,0.33,0.41,26.10,3.60
369122,2025-11-05 23:51:52,0,1097.11,1096.73,175.00,185.00,178.00,7041.10,7058.40,7110.30,62.46,8.32,60.12,2189.00,21.00,2189.00,1.00,74.85,50.76,399.56,3284.05,7813.37,52.01,41.00,139.53,76.30,74.20,74.60,68.80,65.30,40.00,37.70,38.30,65.80,82.50,91.50,14.53,4.30,35.56,5.85,0.66,0.00,0.00,0.55,0.36,0.31,0.39,29.00,4.40
369127,2025-11-05 23:54:17,0,1097.10,1096.72,175.00,184.00,177.00,7058.40,7058.40,7110.30,60.45,8.30,60.09,2192.00,20.00,2192.00,1.00,74.68,50.84,399.76,3284.05,7813.44,52.01,41.00,133.28,76.30,74.10,74.60,68.80,65.30,40.00,37.70,38.30,65.80,82.50,91.50,14.53,4.30,35.59,17.74,0.81,0.00,0.00,0.53,0.34,0.34,0.41,26.20,2.10
369132,2025-11-05 23:57:05,0,1097.11,1096.73,174.00,183.00,177.00,7075.70,7058.40,7110.30,60.45,8.30,60.09,2188.00,19.00,2188.00,1.00,74.68,50.88,401.03,3284.15,7813.52,52.01,41.00,128.44,76.20,74.10,74.50,68.80,65.30,40.00,37.70,38.30,65.80,82.50,91.50,14.53,4.31,35.59,18.62,0.75,0.00,0.00,0.53,0.36,0.33,0.42,29.70,3.70
369137,2025-11-05 23:59:28,0,1097.10,1096.73,175.00,184.00,177.00,7058.40,7058.40,7093.00,60.45,8.31,60.02,2192.00,18.00,2193.00,1.00,74.65,51.07,400.63,3284.15,7813.59,52.01,41.00,143.44,76.20,74.10,74.50,68.80,65.40,40.00,37.70,38.30,65.80,82.50,91.50,14.56,4.30,35.59,19.13,0.81,0.00,0.00,0.50,0.31,0.31,0.42,28.10,3.30
369142,2025-11-06 00:01:53,0,1097.10,1096.72,176.00,185.00,179.00,7023.80,7006.50,7075.70,60.12,8.57,60.00,2191.00,16.00,2191.00,1.00,74.49,50.90,398.00,3284.15,7813.66,52.01,41.00,137.81,76.20,74.10,74.50,68.80,65.30,40.00,37.70,38.30,65.80,82.50,91.50,14.53,4.30,35.56,14.27,0.59,0.00,0.00,0.52,0.33,0.31,0.39,28.20,3.80
369147,2025-11-06 00:04:17,0,1097.11,1096.72,177.00,186.00,180.00,6954.60,6954.60,7006.50,58.78,8.11,60.04,2189.00,14.00,2189.00,1.00,74.37,51.15,398.58,3284.25,7813.73,52.01,41.06,132.03,76.20,74.00,74.50,68.80,65.30,40.00,37.70,38.30,65.80,82.50,91.50,14.53,4.31,35.56,13.16,0.75,0.00,0.00,0.53,0.33,0.31,0.39,25.80,3.40
369152,2025-11-06 00:07:04,0,1097.11,1096.74,178.00,187.00,181.00,6920.00,6920.00,6989.20,58.45,8.06,60.02,2188.00,12.00,2188.00,1.00,74.48,51.00,401.61,3284.25,7813.81,52.01,41.06,127.19,76.10,74.00,74.50,68.80,65.30,40.00,37.80,38.40,65.80,82.50,91.50,14.53,4.30,35.56,3.84,0.75,0.00,0.00,0.52,0.34,0.31,0.41,29.10,3.90
369157,2025-11-06 00:09:29,0,1097.11,1096.74,178.00,187.00,181.00,6920.00,6920.00,6971.90,58.12,8.06,60.02,2191.00,12.00,2191.00,1.00,74.22,51.21,400.63,3284.35,103.00,52.01,41.00,142.97,76.10,74.00,74.40,68.80,65.40,40.00,37.80,38.40,65.80,82.40,91.50,14.53,4.30,35.56,3.84,0.88,0.00,0.00,0.52,0.34,0.30,0.41,25.40,3.90
369162,2025-11-06 00:11:53,0,1097.11,1096.73,178.00,187.00,181.00,6920.00,6920.00,6971.90,57.78,8.13,60.07,2192.00,9.00,2192.00,1.00,74.24,51.37,399.12,3284.35,7813.96,52.01,41.00,135.16,76.10,74.00,74.40,68.80,65.30,40.10,37.80,38.40,65.80,82.40,91.50,14.53,4.31,35.56,4.14,0.81,0.00,0.00,0.50,0.33,0.30,0.39,30.90,3.70
369167,2025-11-06 00:14:17,0,1097.11,1096.73,178.00,187.00,181.00,6937.30,6920.00,6971.90,57.78,8.04,60.07,2195.00,7.00,2195.00,1.00,74.41,51.07,400.83,3284.35,7814.02,52.01,41.00,130.47,76.00,74.00,74.40,68.80,65.40,40.10,37.80,38.40,65.80,82.40,91.50,14.53,4.31,35.59,4.76,0.56,0.00,0.00,0.48,0.33,0.31,0.41,25.40,3.20
369172,2025-11-06 00:17:04,0,1097.12,1096.74,178.00,187.00,181.00,6920.00,6920.00,6971.90,60.12,8.06,60.06,2190.00,4.00,2190.00,1.00,74.29,51.22,398.97,3284.45,7814.11,52.01,41.00,125.94,76.00,73.90,74.30,68.80,65.40,40.20,37.90,38.50,65.80,82.40,91.50,14.53,4.31,35.56,6.97,0.69,0.00,0.00,0.48,0.33,0.31,0.39,29.30,4.40
369177,2025-11-06 00:19:29,0,1097.11,1096.73,178.00,187.00,181.00,6937.30,6920.00,6971.90,57.78,8.04,60.07,2194.00,8.00,2194.00,1.00,74.41,51.11,399.17,3284.45,7814.18,52.01,41.00,140.16,76.00,73.90,74.30,68.80,65.40,40.20,37.90,38.50,65.80,82.40,91.50,14.53,4.30,35.53,0.62,0.78,0.00,0.00,0.45,0.30,0.33,0.41,32.10,4.00
369182,2025-11-06 00:21:53,0,1097.11,1096.73,178.00,187.00,181.00,6937.30,6920.00,6989.20,58.45,8.38,60.04,2195.00,8.00,2195.00,1.00,74.50,50.87,401.51,3284.55,7814.25,52.01,41.00,133.59,75.90,73.90,74.30,68.90,65.40,40.20,38.00,38.50,65.90,82.40,91.50,14.53,4.30,35.59,17.31,0.63,0.00,0.00,0.45,0.30,0.31,0.39,24.70,3.00
369187,2025-11-06 00:24:17,0,1097.12,1096.74,179.00,188.00,182.00,6885.40,6885.40,6937.30,57.78,8.25,60.05,2193.00,10.00,2193.00,1.00,74.41,51.18,398.39,3284.55,7814.32,52.01,41.00,129.38,75.90,73.80,74.20,68.80,65.40,40.20,38.00,38.60,65.80,82.40,91.50,14.53,4.30,35.56,10.80,0.75,0.00,0.00,0.45,0.30,0.33,0.41,26.70,3.50
369192,2025-11-06 00:27:05,0,1097.11,1096.74,179.00,188.00,182.00,6868.10,6868.10,6937.30,57.45,7.96,59.99,2196.00,9.00,2196.00,1.00,74.34,51.00,398.58,3284.65,7814.40,52.01,41.00,125.78,75.80,73.80,74.20,68.80,65.40,40.30,38.00,38.60,65.80,82.40,91.50,14.53,4.30,35.56,11.40,0.66,0.00,0.00,0.47,0.30,0.31,0.41,33.10,3.30
369197,2025-11-06 00:29:29,0,1097.12,1096.74,179.00,188.00,182.00,6885.40,6868.10,6937.30,57.78,7.97,60.03,2184.00,11.00,2184.00,1.00,74.13,51.39,401.22,3284.65,7814.47,52.01,41.00,138.44,75.80,73.70,74.10,68.80,65.40,40.30,38.00,38.60,65.80,82.40,91.50,14.53,4.30,35.56,15.56,0.88,0.00,0.00,0.47,0.28,0.30,0.36,27.20,2.40
369202,2025-11-06 00:31:53,0,1097.11,1096.74,179.00,188.00,182.00,6885.40,6885.40,6937.30,59.79,7.97,60.03,2194.00,8.00,2194.00,1.00,74.57,51.35,401.32,3284.65,7814.54,52.01,41.00,132.34,75.70,73.70,74.10,68.80,65.40,40.30,38.00,38.60,65.80,82.40,91.40,14.53,4.30,35.56,9.79,0.81,0.00,0.00,0.45,0.30,0.31,0.39,33.10,3.20
369207,2025-11-06 00:34:17,0,1097.12,1096.75,179.00,188.00,182.00,6885.40,6885.40,6937.30,57.78,8.18,60.05,2187.00,10.00,2187.00,1.00,74.80,50.83,400.83,3284.75,7814.61,52.01,41.00,128.59,75.70,73.60,74.00,68.80,65.40,40.30,38.00,38.60,65.80,82.40,91.50,14.53,4.30,35.56,9.94,0.72,0.00,0.00,0.45,0.30,0.31,0.39,24.40,3.70
369212,2025-11-06 00:37:05,0,1097.11,1096.74,179.00,188.00,182.00,6885.40,6885.40,6937.30,57.11,8.00,60.06,2196.00,6.00,2196.00,1.00,74.37,51.28,401.42,3284.75,7814.69,52.01,41.00,144.38,75.60,73.60,74.00,68.80,65.40,40.30,38.00,38.60,65.80,82.40,91.50,14.53,4.30,35.56,18.15,0.59,0.00,0.00,0.45,0.30,0.34,0.41,29.90,2.60
369217,2025-11-06 00:39:29,0,1097.11,1096.74,179.00,188.00,182.00,6885.40,6885.40,6937.30,57.45,7.98,60.01,2188.00,10.00,2188.00,1.00,74.57,51.00,398.83,3284.85,7814.76,52.01,41.00,135.94,75.60,73.50,73.90,68.80,65.40,40.30,38.10,38.60,65.80,82.40,91.50,14.53,4.31,35.63,6.71,0.69,0.00,0.00,0.47,0.28,0.30,0.41,35.80,4.40
369222,2025-11-06 00:41:53,0,1097.12,1096.76,179.00,188.00,182.00,6885.40,6885.40,6937.30,57.45,8.23,60.05,2193.00,10.00,2193.00,1.00,74.37,51.14,398.78,3284.85,7814.83,52.01,41.00,131.25,75.50,73.50,73.90,68.80,65.40,40.30,38.00,38.60,65.80,82.40,91.50,14.53,4.31,35.59,15.99,0.81,0.00,0.00,0.45,0.30,0.33,0.39,26.70,2.20
369227,2025-11-06 00:44:17,0,1097.11,1096.73,179.00,189.00,183.00,6885.40,6885.40,6954.60,59.79,8.29,60.01,2190.00,8.00,2190.00,1.00,74.10,51.39,398.78,3284.85,7814.90,52.01,40.94,127.34,75.50,73.40,73.80,68.90,65.40,40.30,38.00,38.60,65.90,82.40,91.50,14.53,4.31,35.56,14.14,0.88,0.00,0.00,0.47,0.28,0.31,0.39,31.70,1.90
369232,2025-11-06 00:47:05,0,1097.12,1096.76,179.00,188.00,182.00,6885.40,6902.70,6954.60,59.79,8.02,60.02,2195.00,14.00,2195.00,1.00,74.50,50.84,399.17,3284.95,7814.98,52.01,40.88,141.56,75.40,73.40,73.80,68.90,65.40,40.30,38.10,38.60,65.80,82.40,91.40,14.53,4.31,35.59,2.12,0.78,0.00,0.00,0.41,0.25,0.31,0.38,34.20,3.00
369237,2025-11-06 00:49:29,0,1097.12,1096.74,180.00,188.00,182.00,6885.40,6868.10,6937.30,58.12,7.99,60.06,2188.00,14.00,2188.00,1.00,74.26,51.25,399.46,3284.95,7815.06,52.01,40.88,134.69,75.40,73.30,73.70,68.80,65.40,40.30,38.10,38.60,65.90,82.40,91.40,14.53,4.31,35.56,6.17,0.88,0.00,0.00,0.44,0.28,0.31,0.39,27.50,3.30
369242,2025-11-06 00:51:53,0,1097.12,1096.75,179.00,188.00,182.00,6885.40,6868.10,6937.30,57.78,8.24,60.05,2186.00,16.00,2186.00,1.00,74.37,51.18,399.17,3285.05,7815.13,52.01,40.88,130.00,75.40,73.30,73.70,68.80,65.40,40.40,38.10,38.70,65.90,82.40,91.50,14.53,4.30,35.59,8.36,0.59,0.00,0.00,0.45,0.28,0.34,0.41,31.00,3.10
369247,2025-11-06 00:54:17,0,1097.12,1096.73,179.00,188.00,182.00,6902.70,6902.70,6954.60,60.12,8.08,60.08,2194.00,49.00,2194.00,1.00,74.40,50.90,400.63,3285.05,7815.19,52.01,40.88,126.41,75.30,73.20,73.60,68.90,65.40,40.40,38.10,38.70,65.90,82.40,91.50,14.53,4.30,35.59,19.37,0.81,0.00,0.00,0.44,0.30,0.31,0.39,32.70,2.70
369252,2025-11-06 00:57:05,0,1097.12,1096.74,179.00,188.00,182.00,6902.70,6885.40,6937.30,57.45,8.02,60.03,2191.00,14.00,2191.00,1.00,74.29,51.18,402.00,3285.15,7815.28,52.01,40.81,140.47,75.20,73.20,73.60,68.90,65.40,40.40,38.10,38.70,65.90,82.40,91.50,14.53,4.31,35.53,10.73,0.78,0.00,0.00,0.44,0.28,0.33,0.39,26.20,3.10
